playlist,name,artists,duration,link
Pop Rising,Unloving You,Anson Seabra,02:33,https://open.spotify.com/track/2w9nvs1ByWUGkED4M0ug34
Pop Rising,Naked,FINNEAS,02:47,https://open.spotify.com/track/1aXWzWjj5Lchfm44Uet9nZ
Pop Rising,Say Nothing (feat. MAY-A),Flume;MAY-A,03:52,https://open.spotify.com/track/424Uwmm1kNW07Ty1nOhSpl
Pop Rising,Go,Cat Burns,03:35,https://open.spotify.com/track/4VtRHZ4tBDHaWltVAytlLY
Pop Rising,You - Live,Miley Cyrus,03:01,https://open.spotify.com/track/66MhEsUuahsQOxNR4RJv9Z
Pop Rising,Beg For You (feat. Rina Sawayama),Charli XCX;Rina Sawayama,02:48,https://open.spotify.com/track/50ZFpw2wS6ERvLmW8TINhq
Pop Rising,"RIP, Love",Faouzia,02:53,https://open.spotify.com/track/3sYZo4HrHX8tkul5FhUpVo
Pop Rising,Dancing Feet (feat. DNCE),Kygo;DNCE,03:35,https://open.spotify.com/track/4RAR8g8fZNB106ezUurnE0
Pop Rising,Attention,Omah Lay;Justin Bieber,03:00,https://open.spotify.com/track/6tTeRmhhuwDl5Y4UiJdHuO
Pop Rising,HANDSOMER (Remix) (Feat. Ktlyn),Russ;Ktlyn,02:23,https://open.spotify.com/track/0vp1sk3FzuDBeLMLcRhQdL
Pop Rising,Fair,Normani,03:04,https://open.spotify.com/track/1SlGaBvTqX0gb24ouXonOo
Pop Rising,Swim,Chase Atlantic,03:48,https://open.spotify.com/track/3M0lSi5WW79CXQamgSBIjx
Pop Rising,this is what falling in love feels like,JVKE,02:00,https://open.spotify.com/track/4UG2Fm0E98LhE2dlNxiAXx
Pop Rising,Eyes Don’t Lie,Tones And I,03:56,https://open.spotify.com/track/2RSqIGxbnTQQjZIS5Iyakn
Pop Rising,My Love - Edit,Florence + The Machine,02:57,https://open.spotify.com/track/0vQYe6g8bNbdUKnUnXdQQV
Pop Rising,Remind Me,Tom Grennan,03:31,https://open.spotify.com/track/6VIYEyjNW71NnIGEduf8D8
Pop Rising,AMAZING,Rex Orange County,03:29,https://open.spotify.com/track/6FtIK0IkmG33lKbc1pyAlZ
Pop Rising,killer queen,Mad Tsai,02:58,https://open.spotify.com/track/0qo1JukfClmpHnUOJxpFXi
Pop Rising,Everything But You (feat. A7S),Clean Bandit;A7S,03:18,https://open.spotify.com/track/2wVQcA1YCuGL6EW0QbgVoV
