playlist,name,artists,duration,link
Daily Mix 5,Remind Me,Tom Grennan,03:31,https://open.spotify.com/track/6VIYEyjNW71NnIGEduf8D8
Daily Mix 5,redruM,Sorana;David Guetta,02:52,https://open.spotify.com/track/0pnG6sIThf9kp9ebTqn44L
Daily Mix 5,Someday,OneRepublic,03:07,https://open.spotify.com/track/6aDsgHPZsMztSbZernzlF8
Daily Mix 5,Belly Dancer,Imanbek;BYOR,02:31,https://open.spotify.com/track/7fZBQnc0zXwVybgCIrQQil
Daily Mix 5,Just A Mess,Tones And I,03:51,https://open.spotify.com/track/24RCh9nhADnz72QwspioB6
Daily Mix 5,Smokin Out The Window,Bruno Mars;Anderson .Paak;Silk Sonic,03:17,https://open.spotify.com/track/3xVZYkcuWalGudeKl861wb
Daily Mix 5,Don’t Wake Me Up,Jonas Blue;Why Don't We,03:08,https://open.spotify.com/track/3LEgGAl9zLcQWGTp7ptqtQ
Daily Mix 5,After You (feat. Calle Lehmann),Gryffin;Jason Ross;Calle Lehmann,03:44,https://open.spotify.com/track/6DiogHhtwkVgUHUDUJVuXV
Daily Mix 5,Lose Somebody,Kygo;OneRepublic,03:19,https://open.spotify.com/track/1sgDyuLooyvEML4oHspNza
Daily Mix 5,Run,OneRepublic,02:48,https://open.spotify.com/track/6KL88T4Ma4ABXqzgUoEwkd
Daily Mix 5,Follow Me,Sam Feldt;Rita Ora,02:49,https://open.spotify.com/track/2Xy1UIVfOlukyye6Fd0wrI
Daily Mix 5,Lose My Mind (feat. Josh Franceschi) - Acoustic,James Arthur;You Me At Six;Josh Franceschi,03:19,https://open.spotify.com/track/3cOYrA35pfe2K6Ij3JCpkn
Daily Mix 5,Run Into Trouble,Alok;Bastille,03:02,https://open.spotify.com/track/5C2mUkFTs51bizl4LAaqRy
Daily Mix 5,redruM - Robin Schulz Remix,Sorana;David Guetta;Robin Schulz,02:56,https://open.spotify.com/track/6Jl7TcHDKlM8pBfupmRpwp
Daily Mix 5,Piece Of Me (with LOVA),Gryffin;LOVA,03:22,https://open.spotify.com/track/5mlNLzIdl6Ae2a4YRphSI4
Daily Mix 5,Roses - Imanbek Remix,SAINt JHN;Imanbek,02:56,https://open.spotify.com/track/24Yi9hE78yPEbZ4kxyoXAI
Daily Mix 5,Brave,Ella Henderson,03:21,https://open.spotify.com/track/4Nslo8dwYV7tsnLtGDX63B
Daily Mix 5,Frankenstein (feat. A$AP Rocky),Swedish House Mafia;A$AP Rocky,03:27,https://open.spotify.com/track/3gDRZkL8YfzpZg1N1YsW5x
Daily Mix 5,Cloudy Day,Tones And I,03:05,https://open.spotify.com/track/4E2rXUbcF1zhZVzNzeVPGV
Daily Mix 5,Real Life,Bastille,02:20,https://open.spotify.com/track/3ZruoDEs8KH84BjU5jbBPg
Daily Mix 5,Only You,Alesso;Sentinel,02:25,https://open.spotify.com/track/7mXNYEVh9FW72c12qBaO3p
Daily Mix 5,Safe With Me (with Audrey Mika),Gryffin;Audrey Mika,03:25,https://open.spotify.com/track/6Skh3CBum0pZw9TOr7FQnX
Daily Mix 5,Run - Galantis & Misha K VIP Mix,"Becky Hill;Galantis;Misha K;Christian ""Bloodshy"" Karlsson",02:31,https://open.spotify.com/track/3gvRl5h1j7fRAmfoITDDiR
Daily Mix 5,Ugly,Ella Henderson,03:33,https://open.spotify.com/track/2kHQScyzjnhhuBPQQ1AVfo
Daily Mix 5,Redlight,Swedish House Mafia;Sting,04:02,https://open.spotify.com/track/48Jf12YHPBCAfAzi255Rvr
Daily Mix 5,Fly Away,Tones And I,02:58,https://open.spotify.com/track/2zBDKzqa6sdxeI0fC6OWIC
Daily Mix 5,Thelma + Louise,Bastille,02:17,https://open.spotify.com/track/2BzVkisodhQOPOPVJ9UKEI
Daily Mix 5,Sweet Talker - Navos Remix,Years & Years;Galantis;Navos,02:39,https://open.spotify.com/track/4eqY3i7RUM4my1AnEhTec7
Daily Mix 5,Best Is Yet To Come (with Kyle Reynolds),Gryffin;Kyle Reynolds,03:35,https://open.spotify.com/track/2gZwBmkSmsVfEPFWGuWTDk
Daily Mix 5,Let You Go (feat. Kareen Lomax),Diplo;TSHA;Kareen Lomax,03:54,https://open.spotify.com/track/3Ql8FoHiDuU5aKCekZInYR
Daily Mix 5,Quantum,Martin Garrix;Brooks,02:58,https://open.spotify.com/track/7cmpWAZsamIlIiyU1aMGZD
Daily Mix 5,Lifetime (with Ty Dolla $ign & 070 Shake),Swedish House Mafia;Ty Dolla $ign;070 Shake,03:06,https://open.spotify.com/track/3QqHt507QJZCzluEYsnv4u
Daily Mix 5,Welcome To The Madhouse,Tones And I,02:36,https://open.spotify.com/track/3ue3K9od4bFh51mzONLAiC
