time,id,name,artists,link,playlist
2022-04-18T13:06:14,6GomT970rCOkKAyyrwJeZi,Move Your Body,Öwnboss;Sevek,https://open.spotify.com/track/6GomT970rCOkKAyyrwJeZi,https://open.spotify.com/playlist/37i9dQZF1DWUa8ZRTfalHk
2022-04-18T13:03:37,75UUG6x5zQe0gCVOiQpa6X,In The Dark,Purple Disco Machine;Sophie and the Giants,https://open.spotify.com/track/75UUG6x5zQe0gCVOiQpa6X,https://open.spotify.com/playlist/37i9dQZF1DWUa8ZRTfalHk
2022-04-18T13:00:30,7mFj0LlWtEJaEigguaWqYh,Sweetest Pie,Megan Thee Stallion;Dua Lipa,https://open.spotify.com/track/7mFj0LlWtEJaEigguaWqYh,https://open.spotify.com/playlist/37i9dQZF1DWUa8ZRTfalHk
2022-04-18T12:57:09,59CfNbkERJ3NoTXDvoURjj,Boyfriend,Dove Cameron,https://open.spotify.com/track/59CfNbkERJ3NoTXDvoURjj,https://open.spotify.com/playlist/37i9dQZF1DWUa8ZRTfalHk
2022-04-18T12:54:35,39ZVkOVxjG8ypNdUSVNkxU,Mr. Forgettable,David Kushner,https://open.spotify.com/track/39ZVkOVxjG8ypNdUSVNkxU,https://open.spotify.com/playlist/37i9dQZF1DWUa8ZRTfalHk
2022-04-18T12:51:27,0YpaoMOUSP3jwZ4RgqNESG,"OPEN A WINDOW (feat. Tyler, The Creator)","Rex Orange County;Tyler, The Creator",https://open.spotify.com/track/0YpaoMOUSP3jwZ4RgqNESG,https://open.spotify.com/playlist/37i9dQZF1DWUa8ZRTfalHk
2022-04-18T12:47:48,5iFQfP3AqVnHHS89LKQisL,Anyone For You (Tiger Lily),George Ezra,https://open.spotify.com/track/5iFQfP3AqVnHHS89LKQisL,https://open.spotify.com/playlist/37i9dQZF1DWUa8ZRTfalHk
2022-04-18T12:44:40,5dry5tz8yLcLuOJ3l6ZEQd,Used To Know Me,Charli XCX,https://open.spotify.com/track/5dry5tz8yLcLuOJ3l6ZEQd,https://open.spotify.com/playlist/37i9dQZF1DWUa8ZRTfalHk
2022-04-18T12:42:14,1D2ZNECRd7KIlA4pyOUGsv,What Would You Do?,Joel Corry;David Guetta;Bryson Tiller,https://open.spotify.com/track/1D2ZNECRd7KIlA4pyOUGsv,https://open.spotify.com/playlist/37i9dQZF1DWUa8ZRTfalHk
2022-04-18T12:39:19,0sBJA2OCEECMs0HsdIQhvR,West Coast,OneRepublic,https://open.spotify.com/track/0sBJA2OCEECMs0HsdIQhvR,https://open.spotify.com/playlist/37i9dQZF1DWUa8ZRTfalHk
2022-04-18T12:36:06,1BSMpVGWs3v5BZKnAQziAc,Light Switch,Charlie Puth,https://open.spotify.com/track/1BSMpVGWs3v5BZKnAQziAc,https://open.spotify.com/playlist/37i9dQZF1DWUa8ZRTfalHk
2022-04-18T12:32:59,6Jrdb6CFOJEGaHjaa6c4WR,IDGAF (with blackbear),BoyWithUke;blackbear,https://open.spotify.com/track/6Jrdb6CFOJEGaHjaa6c4WR,https://open.spotify.com/playlist/37i9dQZF1DWUa8ZRTfalHk
2022-04-18T12:30:38,2gbRKKSyW7e7vAkyvrJkte,Pray,Jessie Murph,https://open.spotify.com/track/2gbRKKSyW7e7vAkyvrJkte,https://open.spotify.com/playlist/37i9dQZF1DWUa8ZRTfalHk
2022-04-18T12:28:12,7z5G2LOdV8okZn4yWg3q5g,Night Away (Dance) (feat. Tion Wayne),A1 x J1;Tion Wayne,https://open.spotify.com/track/7z5G2LOdV8okZn4yWg3q5g,https://open.spotify.com/playlist/37i9dQZF1DWUa8ZRTfalHk
2022-04-18T12:25:15,05eZlxyjbkHMPCnunUasCS,"How Long - From""Euphoria"" An HBO Original Series",Tove Lo,https://open.spotify.com/track/05eZlxyjbkHMPCnunUasCS,https://open.spotify.com/playlist/37i9dQZF1DWUa8ZRTfalHk
2022-04-18T16:54:57,5fwSHlTEWpluwOM0Sxnh5k,Pepas,Farruko,https://open.spotify.com/track/5fwSHlTEWpluwOM0Sxnh5k,https://open.spotify.com/playlist/37i9dQZF1DXcBWIGoYBM5M
2022-04-18T16:50:09,6f5ExP43esnvdKPddwKXJH,Better Days (NEIKED x Mae Muller x Polo G),NEIKED;Mae Muller;Polo G,https://open.spotify.com/track/6f5ExP43esnvdKPddwKXJH,https://open.spotify.com/playlist/37i9dQZF1DXcBWIGoYBM5M
2022-04-18T16:47:28,62Yo3FDddWY8ydu6PW2wyz,Nail Tech,Jack Harlow,https://open.spotify.com/track/62Yo3FDddWY8ydu6PW2wyz,https://open.spotify.com/playlist/37i9dQZF1DXcBWIGoYBM5M
2022-04-18T16:44:01,4ZtFanR9U6ndgddUvNcjcG,good 4 u,Olivia Rodrigo,https://open.spotify.com/track/4ZtFanR9U6ndgddUvNcjcG,https://open.spotify.com/playlist/37i9dQZF1DXcBWIGoYBM5M
2022-04-18T16:41:03,1ri9ZUkBJVFUdgwzCnfcYs,MAMIII,Becky G;KAROL G,https://open.spotify.com/track/1ri9ZUkBJVFUdgwzCnfcYs,https://open.spotify.com/playlist/37i9dQZF1DXcBWIGoYBM5M
2022-04-18T16:37:15,00Blm7zeNqgYLPtW6zg8cj,One Right Now (with The Weeknd),Post Malone;The Weeknd,https://open.spotify.com/track/00Blm7zeNqgYLPtW6zg8cj,https://open.spotify.com/playlist/37i9dQZF1DXcBWIGoYBM5M
2022-04-18T16:34:02,32BeYxKPrig1LefHsC0Xuo,Happier Than Ever - Edit,Billie Eilish,https://open.spotify.com/track/32BeYxKPrig1LefHsC0Xuo,https://open.spotify.com/playlist/37i9dQZF1DXcBWIGoYBM5M
2022-04-18T16:31:30,6ws54n2IzyrIxxyzlG2bVJ,Right On,Lil Baby,https://open.spotify.com/track/6ws54n2IzyrIxxyzlG2bVJ,https://open.spotify.com/playlist/37i9dQZF1DXcBWIGoYBM5M
2022-04-18T16:27:55,3Vi5XqYrmQgOYBajMWSvCi,Need to Know,Doja Cat,https://open.spotify.com/track/3Vi5XqYrmQgOYBajMWSvCi,https://open.spotify.com/playlist/37i9dQZF1DXcBWIGoYBM5M
2022-04-18T16:24:24,0HqZX76SFLDz2aW8aiqi7G,Bones,Imagine Dragons,https://open.spotify.com/track/0HqZX76SFLDz2aW8aiqi7G,https://open.spotify.com/playlist/37i9dQZF1DXcBWIGoYBM5M
2022-04-18T16:21:39,46HNZY1i7O6jwTA7Slo2PI,My Universe,Coldplay;BTS,https://open.spotify.com/track/46HNZY1i7O6jwTA7Slo2PI,https://open.spotify.com/playlist/37i9dQZF1DXcBWIGoYBM5M
2022-04-18T16:17:52,3rmo8F54jFF8OgYsqTxm5d,Bad Habits,Ed Sheeran,https://open.spotify.com/track/3rmo8F54jFF8OgYsqTxm5d,https://open.spotify.com/playlist/37i9dQZF1DXcBWIGoYBM5M
2022-04-18T16:14:00,0gplL1WMoJ6iYaPgMCL0gX,Easy On Me,Adele,https://open.spotify.com/track/0gplL1WMoJ6iYaPgMCL0gX,https://open.spotify.com/playlist/37i9dQZF1DXcBWIGoYBM5M
2022-04-18T16:10:15,1SOClUWhOi8vHZYMz3GluK,Infinity,Jaymes Young,https://open.spotify.com/track/1SOClUWhOi8vHZYMz3GluK,https://open.spotify.com/playlist/37i9dQZF1DXcBWIGoYBM5M
2022-04-18T16:06:17,2gpQi3hbcUAcEG8m2dlgfB,Plan A,Paulo Londra,https://open.spotify.com/track/2gpQi3hbcUAcEG8m2dlgfB,https://open.spotify.com/playlist/37i9dQZF1DXcBWIGoYBM5M
2022-04-18T16:03:19,2Xr1dTzJee307rmrkt8c0g,love nwantiti (ah ah ah),CKay,https://open.spotify.com/track/2Xr1dTzJee307rmrkt8c0g,https://open.spotify.com/playlist/37i9dQZF1DXcBWIGoYBM5M
2022-04-18T16:00:52,7mFj0LlWtEJaEigguaWqYh,Sweetest Pie,Megan Thee Stallion;Dua Lipa,https://open.spotify.com/track/7mFj0LlWtEJaEigguaWqYh,https://open.spotify.com/playlist/37i9dQZF1DXcBWIGoYBM5M
2022-04-18T15:57:30,705dwKmZCd7ImAUyyD6Mpm,psychofreak (feat. WILLOW),Camila Cabello;WILLOW,https://open.spotify.com/track/705dwKmZCd7ImAUyyD6Mpm,https://open.spotify.com/playlist/37i9dQZF1DXcBWIGoYBM5M
2022-04-18T15:54:09,0IuVhCflrQPMGRrOyoY5RW,she's all i wanna be,Tate McRae,https://open.spotify.com/track/0IuVhCflrQPMGRrOyoY5RW,https://open.spotify.com/playlist/37i9dQZF1DXcBWIGoYBM5M
2022-04-18T15:50:41,4fouWK6XVHhzl78KzQ1UjL,abcdefu,GAYLE,https://open.spotify.com/track/4fouWK6XVHhzl78KzQ1UjL,https://open.spotify.com/playlist/37i9dQZF1DXcBWIGoYBM5M
2022-04-18T15:47:52,18asYwWugKjjsihZ0YvRxO,The Motto,Tiësto;Ava Max,https://open.spotify.com/track/18asYwWugKjjsihZ0YvRxO,https://open.spotify.com/playlist/37i9dQZF1DXcBWIGoYBM5M
2022-04-18T15:45:07,1HvTxgCj0mTzQlEo0zLvFb,In My Head,Lil Tjay,https://open.spotify.com/track/1HvTxgCj0mTzQlEo0zLvFb,https://open.spotify.com/playlist/37i9dQZF1DXcBWIGoYBM5M
2022-04-18T15:42:51,1BSMpVGWs3v5BZKnAQziAc,Light Switch,Charlie Puth,https://open.spotify.com/track/1BSMpVGWs3v5BZKnAQziAc,https://open.spotify.com/playlist/37i9dQZF1DXcBWIGoYBM5M
2022-04-18T15:39:45,27NovPIUIRrOZoCHxABJwK,INDUSTRY BABY (feat. Jack Harlow),Lil Nas X;Jack Harlow,https://open.spotify.com/track/27NovPIUIRrOZoCHxABJwK,https://open.spotify.com/playlist/37i9dQZF1DXcBWIGoYBM5M
2022-04-18T15:36:12,58HvfVOeJY7lUuCqF0m3ly,MIDDLE OF THE NIGHT,Elley Duhé,https://open.spotify.com/track/58HvfVOeJY7lUuCqF0m3ly,https://open.spotify.com/playlist/37i9dQZF1DXcBWIGoYBM5M
2022-04-18T15:33:08,6zSpb8dQRaw0M1dK8PBwQz,Cold Heart - PNAU Remix,Elton John;Dua Lipa;PNAU,https://open.spotify.com/track/6zSpb8dQRaw0M1dK8PBwQz,https://open.spotify.com/playlist/37i9dQZF1DXcBWIGoYBM5M
2022-04-18T15:29:45,3IAfUEeaXRX9s9UdKOJrFI,Envolver,Anitta,https://open.spotify.com/track/3IAfUEeaXRX9s9UdKOJrFI,https://open.spotify.com/playlist/37i9dQZF1DXcBWIGoYBM5M
2022-04-18T15:26:30,3uUuGVFu1V7jTQL60S1r8z,Where Are You Now,Lost Frequencies;Calum Scott,https://open.spotify.com/track/3uUuGVFu1V7jTQL60S1r8z,https://open.spotify.com/playlist/37i9dQZF1DXcBWIGoYBM5M
2022-04-18T15:24:02,50nfwKoDiSYg8zOCREWAm5,Shivers,Ed Sheeran,https://open.spotify.com/track/50nfwKoDiSYg8zOCREWAm5,https://open.spotify.com/playlist/37i9dQZF1DXcBWIGoYBM5M
2022-04-18T15:20:33,1r9xUipOqoNwggBpENDsvJ,Enemy (with JID) - from the series Arcane League of Legends,Imagine Dragons;JID;Arcane;League of Legends,https://open.spotify.com/track/1r9xUipOqoNwggBpENDsvJ,https://open.spotify.com/playlist/37i9dQZF1DXcBWIGoYBM5M
2022-04-18T15:17:39,5HCyWlXZPP0y6Gqq8TgA20,STAY (with Justin Bieber),The Kid LAROI;Justin Bieber,https://open.spotify.com/track/5HCyWlXZPP0y6Gqq8TgA20,https://open.spotify.com/playlist/37i9dQZF1DXcBWIGoYBM5M
2022-04-18T15:15:16,6Uj1ctrBOjOas8xZXGqKk4,Woman,Doja Cat,https://open.spotify.com/track/6Uj1ctrBOjOas8xZXGqKk4,https://open.spotify.com/playlist/37i9dQZF1DXcBWIGoYBM5M
2022-04-18T15:12:24,59CfNbkERJ3NoTXDvoURjj,Boyfriend,Dove Cameron,https://open.spotify.com/track/59CfNbkERJ3NoTXDvoURjj,https://open.spotify.com/playlist/37i9dQZF1DXcBWIGoYBM5M
2022-04-18T15:09:50,0U1W2LZVUX7qTm7dDpqxh6,When You're Gone,Shawn Mendes,https://open.spotify.com/track/0U1W2LZVUX7qTm7dDpqxh6,https://open.spotify.com/playlist/37i9dQZF1DXcBWIGoYBM5M
2022-04-18T15:06:58,3USxtqRwSYz57Ewm6wWRMp,Heat Waves,Glass Animals,https://open.spotify.com/track/3USxtqRwSYz57Ewm6wWRMp,https://open.spotify.com/playlist/37i9dQZF1DXcBWIGoYBM5M
2022-04-18T15:02:58,0e8nrvls4Qqv5Rfa2UhqmO,THATS WHAT I WANT,Lil Nas X,https://open.spotify.com/track/0e8nrvls4Qqv5Rfa2UhqmO,https://open.spotify.com/playlist/37i9dQZF1DXcBWIGoYBM5M
2022-04-18T15:00:34,0QBzMgT7NIeoCYy3sJCof1,Bam Bam (feat. Ed Sheeran),Camila Cabello;Ed Sheeran,https://open.spotify.com/track/0QBzMgT7NIeoCYy3sJCof1,https://open.spotify.com/playlist/37i9dQZF1DXcBWIGoYBM5M
2022-04-18T14:57:07,5dPz35akJjPqb17yeqNwqH,Ghost,Justin Bieber,https://open.spotify.com/track/5dPz35akJjPqb17yeqNwqH,https://open.spotify.com/playlist/37i9dQZF1DXcBWIGoYBM5M
2022-04-18T14:54:33,4LRPiXqCikLlN15c3yImP7,As It Was,Harry Styles,https://open.spotify.com/track/4LRPiXqCikLlN15c3yImP7,https://open.spotify.com/playlist/37i9dQZF1DXcBWIGoYBM5M
2022-04-18T14:51:45,1rDQ4oMwGJI7B4tovsBOxc,First Class,Jack Harlow,https://open.spotify.com/track/1rDQ4oMwGJI7B4tovsBOxc,https://open.spotify.com/playlist/37i9dQZF1DXcBWIGoYBM5M
2022-04-19T10:21:57,0bBd6K5X4W7t9GyXcaVOA7,Sigue,J Balvin;Ed Sheeran,https://open.spotify.com/track/0bBd6K5X4W7t9GyXcaVOA7,https://open.spotify.com/playlist/37i9dQZF1DWSBi5svWQ9Nk
2022-04-19T10:19:17,0pnG6sIThf9kp9ebTqn44L,redruM,Sorana;David Guetta,https://open.spotify.com/track/0pnG6sIThf9kp9ebTqn44L,https://open.spotify.com/playlist/37i9dQZF1DWSBi5svWQ9Nk
2022-04-19T10:16:23,3x599jtfaReHmd6Ba77PD0,Als Jij Maar Bij Me Bent,MEAU,https://open.spotify.com/track/3x599jtfaReHmd6Ba77PD0,https://open.spotify.com/playlist/37i9dQZF1DWSBi5svWQ9Nk
2022-04-19T10:13:43,2Mv9R8FDkPCjAghezGUgJC,Leven,Maan,https://open.spotify.com/track/2Mv9R8FDkPCjAghezGUgJC,https://open.spotify.com/playlist/37i9dQZF1DWSBi5svWQ9Nk
2022-04-19T10:11:27,1BSMpVGWs3v5BZKnAQziAc,Light Switch,Charlie Puth,https://open.spotify.com/track/1BSMpVGWs3v5BZKnAQziAc,https://open.spotify.com/playlist/37i9dQZF1DWSBi5svWQ9Nk
2022-04-19T10:08:22,0iBWf9gz65kHxuQkZkrNUc,Love Myself,RONDÉ,https://open.spotify.com/track/0iBWf9gz65kHxuQkZkrNUc,https://open.spotify.com/playlist/37i9dQZF1DWSBi5svWQ9Nk
2022-04-19T10:05:22,0P88fVbvRQGgRQN1GulQNy,Glad U Came (feat. ZieZie),Liilz;ZieZie,https://open.spotify.com/track/0P88fVbvRQGgRQN1GulQNy,https://open.spotify.com/playlist/37i9dQZF1DWSBi5svWQ9Nk
2022-04-19T10:03:16,4RAR8g8fZNB106ezUurnE0,Dancing Feet (feat. DNCE),Kygo;DNCE,https://open.spotify.com/track/4RAR8g8fZNB106ezUurnE0,https://open.spotify.com/playlist/37i9dQZF1DWSBi5svWQ9Nk
2022-04-19T09:59:41,2rdAPax7p9QRghy0wKiw6d,Missen Zou,Thomas Acda;Rolf Sanchez;Kraantje Pappie,https://open.spotify.com/track/2rdAPax7p9QRghy0wKiw6d,https://open.spotify.com/playlist/37i9dQZF1DWSBi5svWQ9Nk
2022-04-19T09:56:53,58HvfVOeJY7lUuCqF0m3ly,MIDDLE OF THE NIGHT,Elley Duhé,https://open.spotify.com/track/58HvfVOeJY7lUuCqF0m3ly,https://open.spotify.com/playlist/37i9dQZF1DWSBi5svWQ9Nk
2022-04-19T09:53:47,5xKJI9aPQhuTdTq8BrJ8fL,Ferrari,James Hype;Miggy Dela Rosa,https://open.spotify.com/track/5xKJI9aPQhuTdTq8BrJ8fL,https://open.spotify.com/playlist/37i9dQZF1DWSBi5svWQ9Nk
2022-04-19T09:50:42,5902W4uHWzhtOff1UK7the,When I’m Gone (with Katy Perry),Alesso;Katy Perry,https://open.spotify.com/track/5902W4uHWzhtOff1UK7the,https://open.spotify.com/playlist/37i9dQZF1DWSBi5svWQ9Nk
2022-04-19T09:48:00,5Vrrxddu2CDh1wfysRPZJZ,Mijn Kleine Presidentje,Jaap Reesema,https://open.spotify.com/track/5Vrrxddu2CDh1wfysRPZJZ,https://open.spotify.com/playlist/37i9dQZF1DWSBi5svWQ9Nk
2022-04-19T09:44:37,0U1W2LZVUX7qTm7dDpqxh6,When You're Gone,Shawn Mendes,https://open.spotify.com/track/0U1W2LZVUX7qTm7dDpqxh6,https://open.spotify.com/playlist/37i9dQZF1DWSBi5svWQ9Nk
2022-04-19T09:41:44,3hzxm5yFiOKeZ5f24Q9hsq,In M'n Bloed,Snelle,https://open.spotify.com/track/3hzxm5yFiOKeZ5f24Q9hsq,https://open.spotify.com/playlist/37i9dQZF1DWSBi5svWQ9Nk
2022-04-19T09:39:01,0JpEMzTHbt2zBIXrntrXzG,Young Right Now,Robin Schulz;Dennis Lloyd,https://open.spotify.com/track/0JpEMzTHbt2zBIXrntrXzG,https://open.spotify.com/playlist/37i9dQZF1DWSBi5svWQ9Nk
2022-04-19T09:35:53,7z5G2LOdV8okZn4yWg3q5g,Night Away (Dance) (feat. Tion Wayne),A1 x J1;Tion Wayne,https://open.spotify.com/track/7z5G2LOdV8okZn4yWg3q5g,https://open.spotify.com/playlist/37i9dQZF1DWSBi5svWQ9Nk
2022-04-19T09:32:58,0HqZX76SFLDz2aW8aiqi7G,Bones,Imagine Dragons,https://open.spotify.com/track/0HqZX76SFLDz2aW8aiqi7G,https://open.spotify.com/playlist/37i9dQZF1DWSBi5svWQ9Nk
2022-04-19T09:30:12,6Dcz7Zg0I9Zu88QCQfQmmO,Shut Off The Lights,Bastille,https://open.spotify.com/track/6Dcz7Zg0I9Zu88QCQfQmmO,https://open.spotify.com/playlist/37i9dQZF1DWSBi5svWQ9Nk
2022-04-19T09:27:03,7bp3zmEvpHLa0h32nhDUkB,L’enfer,Stromae,https://open.spotify.com/track/7bp3zmEvpHLa0h32nhDUkB,https://open.spotify.com/playlist/37i9dQZF1DWSBi5svWQ9Nk
2022-04-19T09:23:54,52qTK7CEx1Vso4Evkx6ZCM,In The Dark,Purple Disco Machine;Sophie and the Giants,https://open.spotify.com/track/52qTK7CEx1Vso4Evkx6ZCM,https://open.spotify.com/playlist/37i9dQZF1DWSBi5svWQ9Nk
2022-04-19T09:20:48,6lZ5p6VTbZ2ZvnsdTlLv7I,Emiliana,CKay,https://open.spotify.com/track/6lZ5p6VTbZ2ZvnsdTlLv7I,https://open.spotify.com/playlist/37i9dQZF1DWSBi5svWQ9Nk
2022-04-19T09:1,0IuVhCflrQPMGRrOyoY5RW,she's all i wanna be,Tate McRae,https://open.spotify.com/track/0IuVhCflrQPMGRrOyoY5RW,https://open.spotify.com/playlist/37i9dQZF1DWSBi5svWQ9Nk
2022-04-19T09:14:35,6lgIi3ixBsr4cMt3r19yX9,Dat heb jij gedaan,MEAU,https://open.spotify.com/track/6lgIi3ixBsr4cMt3r19yX9,https://open.spotify.com/playlist/37i9dQZF1DWSBi5svWQ9Nk
2022-04-19T09:11:03,5cppeoXfiK59UEsEeOvuNo,Trompeta,Willy William,https://open.spotify.com/track/5cppeoXfiK59UEsEeOvuNo,https://open.spotify.com/playlist/37i9dQZF1DWSBi5svWQ9Nk
2022-04-19T09:08:13,3sa06xVNmLLYIxdNNmVQN8,Where Did You Go? (feat. MNEK),Jax Jones;MNEK,https://open.spotify.com/track/3sa06xVNmLLYIxdNNmVQN8,https://open.spotify.com/playlist/37i9dQZF1DWSBi5svWQ9Nk
2022-04-19T09:05:16,6Owc2SuzwO3LW1SAODYK3l,Melody,Sigala,https://open.spotify.com/track/6Owc2SuzwO3LW1SAODYK3l,https://open.spotify.com/playlist/37i9dQZF1DWSBi5svWQ9Nk
2022-04-19T09:02:28,3yMC1KsTwh0ceXdIe4QQAQ,Fingers Crossed,Lauren Spencer-Smith,https://open.spotify.com/track/3yMC1KsTwh0ceXdIe4QQAQ,https://open.spotify.com/playlist/37i9dQZF1DWSBi5svWQ9Nk
2022-04-19T08:59:33,18asYwWugKjjsihZ0YvRxO,The Motto,Tiësto;Ava Max,https://open.spotify.com/track/18asYwWugKjjsihZ0YvRxO,https://open.spotify.com/playlist/37i9dQZF1DWSBi5svWQ9Nk
2022-04-19T08:56:47,3s1KwrLP0NlFWiWbjz6bfQ,Peru,Fireboy DML;Ed Sheeran,https://open.spotify.com/track/3s1KwrLP0NlFWiWbjz6bfQ,https://open.spotify.com/playlist/37i9dQZF1DWSBi5svWQ9Nk
2022-04-19T08:53:39,4gOsMZ4bhBz0d313Lbz61t,Ik Wist Het,Matt Simons;Tabitha,https://open.spotify.com/track/4gOsMZ4bhBz0d313Lbz61t,https://open.spotify.com/playlist/37i9dQZF1DWSBi5svWQ9Nk
2022-04-19T08:50:33,5V2cXsvFE3VIQp5mYAi3Mn,Bieber Van De Kroeg,Donnie;Mart Hoogkamer,https://open.spotify.com/track/5V2cXsvFE3VIQp5mYAi3Mn,https://open.spotify.com/playlist/37i9dQZF1DWSBi5svWQ9Nk
2022-04-19T08:47:26,5iFQfP3AqVnHHS89LKQisL,Anyone For You (Tiger Lily),George Ezra,https://open.spotify.com/track/5iFQfP3AqVnHHS89LKQisL,https://open.spotify.com/playlist/37i9dQZF1DWSBi5svWQ9Nk
2022-04-19T08:44:18,3mafhqH8nGsvyZTN86IEOc,Je Blik Richting Mij,Bankzitters,https://open.spotify.com/track/3mafhqH8nGsvyZTN86IEOc,https://open.spotify.com/playlist/37i9dQZF1DWSBi5svWQ9Nk
2022-04-19T08:41:52,1YR7VB3xx85Iad2n3soyMb,Amsterdam,Cristian D;$hirak;Brysa;Ashafar,https://open.spotify.com/track/1YR7VB3xx85Iad2n3soyMb,https://open.spotify.com/playlist/37i9dQZF1DWSBi5svWQ9Nk
2022-04-19T08:38:58,7fZBQnc0zXwVybgCIrQQil,Belly Dancer,Imanbek;BYOR,https://open.spotify.com/track/7fZBQnc0zXwVybgCIrQQil,https://open.spotify.com/playlist/37i9dQZF1DWSBi5svWQ9Nk
2022-04-19T08:36:26,3Falq0rEoroeaZqNp9UDIY,Zij Wil Mij,FLEMMING,https://open.spotify.com/track/3Falq0rEoroeaZqNp9UDIY,https://open.spotify.com/playlist/37i9dQZF1DWSBi5svWQ9Nk
2022-04-19T08:33:50,7GwNDFyxvpHAd4l1IfUDmr,Hallo,Antoon,https://open.spotify.com/track/7GwNDFyxvpHAd4l1IfUDmr,https://open.spotify.com/playlist/37i9dQZF1DWSBi5svWQ9Nk
2022-04-19T08:31:36,4abfmTMCQDA1VPamAm3c3j,1234,Cristian D;Bilal Wahib;LA$$A,https://open.spotify.com/track/4abfmTMCQDA1VPamAm3c3j,https://open.spotify.com/playlist/37i9dQZF1DWSBi5svWQ9Nk
2022-04-19T08:29:02,1rDQ4oMwGJI7B4tovsBOxc,First Class,Jack Harlow,https://open.spotify.com/track/1rDQ4oMwGJI7B4tovsBOxc,https://open.spotify.com/playlist/37i9dQZF1DWSBi5svWQ9Nk
2022-04-19T08:26:08,35i2wSWfDTxxBMUCNnmosW,Honderd Keer,Suzan & Freek,https://open.spotify.com/track/35i2wSWfDTxxBMUCNnmosW,https://open.spotify.com/playlist/37i9dQZF1DWSBi5svWQ9Nk
2022-04-19T08:22:50,7uQ7e7nzbtyX87eIYHpj6Z,De Diepte,S10,https://open.spotify.com/track/7uQ7e7nzbtyX87eIYHpj6Z,https://open.spotify.com/playlist/37i9dQZF1DWSBi5svWQ9Nk
2022-04-19T08:19:53,63JrADDfrcjOaI6lyVkN3c,Vluchtstrook,Kris Kross Amsterdam;Antoon;Sigourney K,https://open.spotify.com/track/63JrADDfrcjOaI6lyVkN3c,https://open.spotify.com/playlist/37i9dQZF1DWSBi5svWQ9Nk
2022-04-19T08:17:25,5r43qanLhUCdBj8HN3fa6B,Sunshine,OneRepublic,https://open.spotify.com/track/5r43qanLhUCdBj8HN3fa6B,https://open.spotify.com/playlist/37i9dQZF1DWSBi5svWQ9Nk
2022-04-19T08:14:41,0QBzMgT7NIeoCYy3sJCof1,Bam Bam (feat. Ed Sheeran),Camila Cabello;Ed Sheeran,https://open.spotify.com/track/0QBzMgT7NIeoCYy3sJCof1,https://open.spotify.com/playlist/37i9dQZF1DWSBi5svWQ9Nk
2022-04-19T08:11:14,4vHy2IHzf3EabEa7oMpUZB,No Wahala,1da Banton,https://open.spotify.com/track/4vHy2IHzf3EabEa7oMpUZB,https://open.spotify.com/playlist/37i9dQZF1DWSBi5svWQ9Nk
2022-04-19T08:08:31,0gq4UgDPGFdqpsWshU7dmv,Vanavond (Uit M'n Bol),Kris Kross Amsterdam;Donnie;Tino Martin,https://open.spotify.com/track/0gq4UgDPGFdqpsWshU7dmv,https://open.spotify.com/playlist/37i9dQZF1DWSBi5svWQ9Nk
2022-04-19T08:05:44,47AUY6Kl6iiuSzZbOgwGF9,Okee Shordy,Trobi;Ronnie Flex;Chivv;ADF Samski,https://open.spotify.com/track/47AUY6Kl6iiuSzZbOgwGF9,https://open.spotify.com/playlist/37i9dQZF1DWSBi5svWQ9Nk
2022-04-19T08:03:13,1R46BVgLnBXkVYAl31rKIF,Hotelschool,Antoon,https://open.spotify.com/track/1R46BVgLnBXkVYAl31rKIF,https://open.spotify.com/playlist/37i9dQZF1DWSBi5svWQ9Nk
2022-04-19T08:00:51,4LRPiXqCikLlN15c3yImP7,As It Was,Harry Styles,https://open.spotify.com/track/4LRPiXqCikLlN15c3yImP7,https://open.spotify.com/playlist/37i9dQZF1DWSBi5svWQ9Nk
2022-04-19T15:43:17,7hU3IHwjX150XLoTVmjD0q,MONEY,LISA,https://open.spotify.com/track/7hU3IHwjX150XLoTVmjD0q,https://open.spotify.com/playlist/37i9dQZF1DXcBWIGoYBM5M
2022-04-19T15:40:28,531KGXtBroSrOX9LVmiIgc,Starlight,Dave,https://open.spotify.com/track/531KGXtBroSrOX9LVmiIgc,https://open.spotify.com/playlist/37i9dQZF1DXcBWIGoYBM5M
2022-04-19T15:36:56,4VtRHZ4tBDHaWltVAytlLY,Go,Cat Burns,https://open.spotify.com/track/4VtRHZ4tBDHaWltVAytlLY,https://open.spotify.com/playlist/37i9dQZF1DXcBWIGoYBM5M
2022-04-19T15:33:20,3yMC1KsTwh0ceXdIe4QQAQ,Fingers Crossed,Lauren Spencer-Smith,https://open.spotify.com/track/3yMC1KsTwh0ceXdIe4QQAQ,https://open.spotify.com/playlist/37i9dQZF1DXcBWIGoYBM5M
2022-04-19T15:30:25,6Jrdb6CFOJEGaHjaa6c4WR,IDGAF (with blackbear),BoyWithUke;blackbear,https://open.spotify.com/track/6Jrdb6CFOJEGaHjaa6c4WR,https://open.spotify.com/playlist/37i9dQZF1DXcBWIGoYBM5M
2022-04-19T15:28:03,6mmPpaltUZK7xjNlBPQQ0p,Desesperados,Rauw Alejandro;Chencho Corleone,https://open.spotify.com/track/6mmPpaltUZK7xjNlBPQQ0p,https://open.spotify.com/playlist/37i9dQZF1DXcBWIGoYBM5M
